,+/-,3P,3P%,3PA,3PAr,AST,BLK,Code,DRB,Day,FG,FG%,FGA,FT,FT%,FTA,FTr,Home,Losses,Month,ORB,PF,PTS,STL,Starters MP,TOV,TS%,Wins,Year,eFG%,Date,Checker,Team,Spread,Line
14181,-5,8,0.3333333333333333,24,0.0898876404494382,25,6,memsas,40,12,44,0.4943820224719101,89,11,0.6875,16,0.12359550561797752,1,34,02,8,23,107,5,28.583333333333332,12,0.5570595585172844,23,2019,0.5393258426966292,20190212,20190212memsas,Memphis, +4.5,-110
14182,-150,10,0.3448275862068966,29,0.10638297872340426,21,8,noporl,34,12,36,0.3829787234042553,94,6,0.75,8,0.06382978723404255,1,32,02,8,16,88,5,27.05333333333333,14,0.45118949958982774,25,2019,0.43617021276595747,20190212,20190212noporl,New Orleans, -4.5,-110
14183,-15,9,0.3333333333333333,27,0.1125,21,3,phibos,37,12,39,0.4875,80,22,0.7096774193548387,31,0.275,1,20,02,10,20,109,4,35.53333333333333,14,0.5820162323793251,36,2019,0.54375,20190212,20190212phibos,Philadelphia, -5.5,-110
14184,40,16,0.41025641025641024,39,0.18181818181818182,32,2,bosdet,37,13,45,0.5113636363636364,88,12,0.8,15,0.13636363636363635,1,21,02,10,22,118,8,31.993333333333332,16,0.623678646934461,36,2019,0.6022727272727273,20190213,20190213bosdet,Boston, -5.5,-110
14185,52,8,0.4,20,0.1,29,3,chimem,37,13,45,0.5625,80,24,0.8275862068965517,29,0.3,1,44,02,9,20,122,2,33.730000000000004,14,0.6576110392410521,13,2019,0.6125,20190213,20190213chimem,Chicago, -1.5,-110
14186,-45,18,0.42857142857142855,42,0.15,35,4,clebrk,39,13,54,0.45,120,13,0.7222222222222222,18,0.10833333333333334,1,45,02,18,37,139,7,28.67333333333333,15,0.5433083176985616,12,2019,0.525,20190213,20190213clebrk,Cleveland, +6.5,-110
14187,-55,15,0.28846153846153844,52,0.17045454545454544,24,0,dalmia,28,13,34,0.38636363636363635,88,18,0.8181818181818182,22,0.20454545454545456,1,30,02,10,17,101,10,24.833333333333336,12,0.516994266994267,26,2019,0.4715909090909091,20190213,20190213dalmia,Dallas, -2,-110
14188,10,8,0.25806451612903225,31,0.08080808080808081,26,1,densac,39,13,45,0.45454545454545453,99,22,0.88,25,0.2222222222222222,1,18,02,14,19,120,7,32.13333333333333,13,0.5454545454545454,38,2019,0.494949494949495,20190213,20190213densac,Denver, -7.5,-110
14189,-45,10,0.37037037037037035,27,0.11363636363636363,22,4,indmil,39,13,37,0.42045454545454547,88,13,0.8666666666666667,15,0.14772727272727273,1,19,02,4,23,97,6,31.85,11,0.5126849894291755,38,2019,0.4772727272727273,20190213,20190213indmil,Indiana, +4,-110
14190,137,11,0.5,22,0.12643678160919541,36,9,lacpho,38,13,53,0.6091954022988506,87,23,0.7666666666666667,30,0.26436781609195403,1,27,02,8,25,140,13,21.59,12,0.6986027944111777,31,2019,0.6724137931034483,20190213,20190213lacpho,L.A. Clippers, -9,-110
14191,50,10,0.5,20,0.1111111111111111,31,5,minhou,34,13,49,0.5444444444444444,90,13,0.7647058823529411,17,0.14444444444444443,1,30,02,13,13,121,4,32.776666666666664,10,0.6206401313089864,26,2019,0.6,20190213,20190213minhou,Minnesota, +3,-110
14192,-75,9,0.3103448275862069,29,0.09,27,4,nykphi,29,13,40,0.4,100,22,0.8148148148148148,27,0.22,1,46,02,14,27,111,8,17.54333333333333,12,0.4960672148730783,10,2019,0.445,20190213,20190213nykphi,New York, +10,-110
14193,112,16,0.42105263157894735,38,0.1702127659574468,24,4,porgsw,35,13,43,0.4574468085106383,94,27,0.7941176470588235,34,0.2872340425531915,1,23,02,14,16,129,3,24.96333333333333,4,0.5919603524229075,33,2019,0.5425531914893617,20190213,20190213porgsw,Portland, +2.5,-110
14194,45,16,0.42105263157894735,38,0.17391304347826086,32,8,torwas,43,13,44,0.4782608695652174,92,25,0.8333333333333334,30,0.2717391304347826,1,16,02,9,27,129,8,31.173333333333336,14,0.6131178707224334,42,2019,0.5652173913043478,20190213,20190213torwas,Toronto, -10.5,-110
14195,-75,10,0.2631578947368421,38,0.10989010989010989,19,4,atlnyk,31,14,33,0.3626373626373626,91,15,0.7894736842105263,19,0.16483516483516483,1,38,02,10,24,91,8,26.826666666666664,12,0.4579307568438003,19,2019,0.4175824175824176,20190214,20190214atlnyk,Atlanta, -7,-110
14196,45,12,0.46153846153846156,26,0.13043478260869565,35,7,nopokc,38,14,50,0.5434782608695652,92,19,0.7916666666666666,24,0.20652173913043478,1,33,02,13,15,131,7,32.526666666666664,14,0.6386505460218409,25,2019,0.6086956521739131,20190214,20190214nopokc,New Orleans, +3.5,-110
14197,274,26,0.45614035087719296,57,0.21311475409836064,38,6,orlcho,48,14,69,0.5655737704918032,122,17,0.8095238095238095,21,0.13934426229508196,1,32,02,8,15,181,9,26.606666666666666,7,0.6895763486741846,26,2019,0.6721311475409836,20190214,20190214orlcho,Orlando, -3,-110
14198,-70,7,0.19444444444444445,36,0.07608695652173914,26,2,brkpor,37,21,36,0.391304347826087,92,20,0.7692307692307693,26,0.21739130434782608,1,29,02,12,19,99,4,23.479999999999997,12,0.478538283062645,30,2019,0.42934782608695654,20190221,20190221brkpor,Brooklyn, PK,-110
14199,65,13,0.3611111111111111,36,0.15294117647058825,34,4,clepho,41,21,42,0.49411764705882355,85,14,0.7,20,0.16470588235294117,1,46,02,10,23,111,11,26.806666666666665,15,0.591684434968017,12,2019,0.5705882352941176,20190221,20190221clepho,Cleveland, -1,-110
14200,10,19,0.41304347826086957,46,0.20212765957446807,32,11,gswsac,41,21,43,0.4574468085106383,94,20,0.8333333333333334,24,0.2127659574468085,1,16,02,8,26,125,5,34.05333333333333,15,0.5977429227237949,41,2019,0.5585106382978723,20190221,20190221gswsac,Golden State, -13.5,-110
14201,25,8,0.26666666666666666,30,0.09302325581395349,22,4,lalhou,37,21,38,0.4418604651162791,86,27,0.8181818181818182,33,0.313953488372093,1,29,02,12,17,111,4,33.81333333333333,17,0.5521289295662555,28,2019,0.4883720930232558,20190221,20190221lalhou,L.A. Lakers, +2,-110
14202,5,14,0.358974358974359,39,0.1590909090909091,21,4,milbos,46,21,37,0.42045454545454547,88,10,0.7142857142857143,14,0.11363636363636363,1,14,02,9,11,98,5,33.593333333333334,15,0.520390824129142,43,2019,0.5,20190221,20190221milbos,Milwaukee, -5,-110
14203,20,7,0.2692307692307692,26,0.08536585365853659,23,4,phimia,39,21,37,0.45121951219512196,82,25,0.7142857142857143,35,0.3048780487804878,1,21,02,12,13,106,5,34.236666666666665,15,0.5441478439425051,37,2019,0.49390243902439024,20190221,20190221phimia,Philadelphia, -9,-110
14204,-15,20,0.47619047619047616,42,0.22727272727272727,21,4,atldet,37,22,43,0.48863636363636365,88,16,0.8421052631578947,19,0.18181818181818182,1,39,02,10,24,122,6,31.396666666666665,18,0.6330427563304276,19,2019,0.6022727272727273,20190222,20190222atldet,Atlanta, +4,-110
14205,65,13,0.3939393939393939,33,0.13541666666666666,26,6,chowas,42,22,46,0.4791666666666667,96,18,0.8181818181818182,22,0.1875,1,30,02,11,20,123,7,33.38666666666667,13,0.5819454958364875,27,2019,0.546875,20190222,20190222chowas,Charlotte, -4,-110
14206,-50,10,0.24390243902439024,41,0.11904761904761904,19,2,dalden,35,22,34,0.40476190476190477,84,26,0.7878787878787878,33,0.30952380952380953,1,31,02,7,21,104,7,25.85333333333333,15,0.5278116118554609,26,2019,0.4642857142857143,20190222,20190222dalden,Dallas, +4,-110
14207,75,14,0.4375,32,0.15053763440860216,28,5,indnop,35,22,44,0.4731182795698925,93,24,0.6857142857142857,35,0.25806451612903225,1,20,02,13,24,126,10,27.323333333333334,11,0.5811808118081181,38,2019,0.5483870967741935,20190222,20190222indnop,Indiana, -4.5,-110
14208,-30,9,0.28125,32,0.1,20,6,memlac,28,22,33,0.36666666666666664,90,31,0.8611111111111112,36,0.34444444444444444,1,36,02,11,31,106,10,25.773333333333333,11,0.500755857898715,23,2019,0.4166666666666667,20190222,20190222memlac,Memphis, +2,-110
14209,-55,11,0.3793103448275862,29,0.12790697674418605,15,8,nykmin,39,22,37,0.43023255813953487,86,19,0.7916666666666666,24,0.22093023255813954,1,47,02,8,22,104,9,27.356666666666666,20,0.5385252692626347,11,2019,0.4941860465116279,20190222,20190222nykmin,New York, +7,-110
14210,5,18,0.4090909090909091,44,0.15254237288135594,29,5,okcuta,32,22,55,0.4661016949152542,118,20,0.8,25,0.1694915254237288,1,20,02,11,29,148,16,41.653333333333336,11,0.5736434108527132,37,2019,0.5423728813559322,20190222,20190222okcuta,Oklahoma City, -3.5,-110
14211,-5,14,0.4117647058823529,34,0.1728395061728395,25,6,orlchi,38,22,41,0.5061728395061729,81,13,0.5416666666666666,24,0.16049382716049382,1,32,02,8,14,109,4,31.4,14,0.5952380952380952,27,2019,0.5925925925925926,20190222,20190222orlchi,Orlando, -8,-110
14212,15,14,0.4666666666666667,30,0.14893617021276595,24,3,torsas,33,22,40,0.425531914893617,94,26,0.8125,32,0.2765957446808511,1,16,02,14,20,120,8,32.60666666666667,9,0.5551443375277573,43,2019,0.5,20190222,20190222torsas,Toronto, -8.5,-110
14213,40,12,0.36363636363636365,33,0.13043478260869565,22,9,atlpho,38,23,38,0.41304347826086957,92,32,0.8421052631578947,38,0.34782608695652173,1,40,02,12,22,120,8,32.07666666666667,13,0.5518763796909493,19,2019,0.4782608695652174,20190223,20190223atlpho,Atlanta, -3,-110
14214,50,12,0.4,30,0.13636363636363635,26,2,chibos,38,23,47,0.5340909090909091,88,20,0.9523809523809523,21,0.22727272727272727,1,44,02,11,22,126,4,28.399999999999995,13,0.6478815302344715,15,2019,0.6022727272727273,20190223,20190223chibos,Chicago, +10.5,-110
14215,-10,12,0.34285714285714286,35,0.13953488372093023,15,5,chobrk,30,23,39,0.45348837209302323,86,25,0.8333333333333334,30,0.29069767441860467,1,30,02,12,23,115,4,29.459999999999997,12,0.5796370967741935,28,2019,0.5232558139534884,20190223,20190223chobrk,Charlotte, -2,-110
14216,25,16,0.38095238095238093,42,0.18181818181818182,25,3,clemem,38,23,39,0.4431818181818182,88,18,0.782608695652174,23,0.20454545454545456,1,46,02,14,26,112,6,27.793333333333333,18,0.5707297187117815,13,2019,0.5340909090909091,20190223,20190223clemem,Cleveland, -1.5,-110
14217,-30,14,0.3888888888888889,36,0.15555555555555556,26,10,gswhou,36,23,42,0.4666666666666667,90,14,0.7,20,0.15555555555555556,1,16,02,9,19,112,9,32.440000000000005,17,0.5668016194331984,42,2019,0.5444444444444444,20190223,20190223gswhou,Golden State, -8,-110
14218,-113,8,0.27586206896551724,29,0.09523809523809523,19,6,miadet,24,23,36,0.42857142857142855,84,20,0.6896551724137931,29,0.23809523809523808,1,31,02,10,22,100,6,27.643333333333334,13,0.5167424555601488,26,2019,0.47619047619047616,20190223,20190223miadet,Miami, -4,-110
14219,60,19,0.4418604651162791,43,0.2,28,8,milmin,39,23,50,0.5263157894736842,95,21,0.9545454545454546,22,0.22105263157894736,1,14,02,10,17,140,6,31.459999999999997,11,0.6687046236148261,44,2019,0.6263157894736842,20190223,20190223milmin,Milwaukee, -11.5,-105
14220,65,15,0.375,40,0.15625,31,4,noplal,32,23,50,0.5208333333333334,96,13,0.8125,16,0.13541666666666666,1,34,02,9,21,128,14,30.860000000000003,17,0.6211180124223602,26,2019,0.5989583333333334,20190223,20190223noplal,New Orleans, +4.5,-102
14221,-15,14,0.30434782608695654,46,0.13333333333333333,17,6,okcsac,43,23,40,0.38095238095238093,105,22,0.7857142857142857,28,0.20952380952380953,1,20,02,16,26,116,2,31.883333333333336,14,0.49437436072280944,38,2019,0.44761904761904764,20190223,20190223okcsac,Oklahoma City, -7,-110
14222,-101,10,0.3225806451612903,31,0.09433962264150944,32,7,phipor,30,23,48,0.4528301886792453,106,31,0.8378378378378378,37,0.29245283018867924,1,22,02,7,25,137,6,32.42666666666667,11,0.5601897284919856,37,2019,0.5,20190223,20190223phipor,Philadelphia, -2,-110
14223,102,16,0.38095238095238093,42,0.14953271028037382,35,13,utadal,63,23,53,0.4953271028037383,107,43,0.8958333333333334,48,0.40186915887850466,1,26,02,10,28,165,2,33.65666666666666,11,0.643927567905089,32,2019,0.5700934579439252,20190223,20190223utadal,Utah, -11,-110
14224,-35,13,0.37142857142857144,35,0.16455696202531644,27,5,wasind,24,23,42,0.5316455696202531,79,15,0.7142857142857143,21,0.189873417721519,1,35,02,8,23,112,15,29.080000000000002,22,0.6346328195829556,24,2019,0.6139240506329114,20190223,20190223wasind,Washington, PK,-110
14225,157,15,0.3409090909090909,44,0.14563106796116504,38,6,denlac,51,24,51,0.49514563106796117,103,25,0.6578947368421053,38,0.24271844660194175,1,18,02,12,33,142,12,26.543333333333333,27,0.5930504510524557,40,2019,0.5679611650485437,20190224,20190224denlac,Denver, -9,-110
14226,60,16,0.43243243243243246,37,0.16326530612244897,25,7,nyksas,37,24,50,0.5102040816326531,98,14,0.7368421052631579,19,0.14285714285714285,1,48,02,12,27,130,3,29.50666666666666,6,0.6111320045129748,11,2019,0.5918367346938775,20190224,20190224nyksas,New York, +8,-110
14227,-102,12,0.4,30,0.12121212121212122,33,2,tororl,38,24,41,0.41414141414141414,99,12,0.8,15,0.12121212121212122,1,16,02,6,22,106,7,29.53666666666667,14,0.5018939393939394,44,2019,0.47474747474747475,20190224,20190224tororl,Toronto, -9.5,-110
14228,80,19,0.38,50,0.2345679012345679,24,5,brksas,45,25,35,0.43209876543209874,81,12,0.75,16,0.14814814814814814,1,30,02,6,15,101,5,27.976666666666667,15,0.5736029077691958,31,2019,0.5493827160493827,20190225,20190225brksas,Brooklyn, -1.5,-110
14229,-55,9,0.34615384615384615,26,0.09782608695652174,31,3,chimil,35,25,41,0.44565217391304346,92,15,0.6818181818181818,22,0.16304347826086957,1,44,02,6,18,106,3,32.91333333333333,7,0.521243115656963,16,2019,0.4945652173913043,20190225,20190225chimil,Chicago, +11.5,-110
14230,-55,7,0.21212121212121213,33,0.07692307692307693,23,6,chogsw,29,25,40,0.43956043956043955,91,23,0.8846153846153846,26,0.25274725274725274,1,31,02,9,11,110,13,33.32333333333334,12,0.5368996485747755,28,2019,0.47802197802197804,20190225,20190225chogsw,Charlotte, +7.5,-110
14231,-65,13,0.38235294117647056,34,0.14606741573033707,22,1,clepor,27,25,37,0.4157303370786517,89,23,0.8846153846153846,26,0.25842696629213485,1,46,02,13,20,110,4,26.593333333333327,7,0.5475906013540423,14,2019,0.4887640449438202,20190225,20190225clepor,Cleveland, +9.5,-110
14232,20,18,0.43902439024390244,41,0.20454545454545456,28,4,detind,32,25,39,0.4431818181818182,88,17,0.6538461538461539,26,0.19318181818181818,1,30,02,15,20,113,8,31.043333333333333,12,0.5681818181818182,28,2019,0.5454545454545454,20190225,20190225detind,Detroit, -2.5,-110
14233,40,15,0.29411764705882354,51,0.16666666666666666,24,4,houatl,25,25,39,0.43333333333333335,90,26,0.8666666666666667,30,0.28888888888888886,1,25,02,12,18,119,11,32.20333333333333,12,0.5765503875968992,34,2019,0.5166666666666667,20190225,20190225houatl,Houston, -10,-110
14234,45,17,0.37777777777777777,45,0.17,33,4,lacdal,31,25,45,0.45,100,14,0.7777777777777778,18,0.14,1,28,02,9,22,121,11,25.809999999999995,5,0.5606004447739066,33,2019,0.535,20190225,20190225lacdal,L.A. Clippers, -4.5,-110
14235,25,9,0.25,36,0.0967741935483871,20,5,memlal,42,25,41,0.44086021505376344,93,19,0.8260869565217391,23,0.20430107526881722,1,38,02,15,21,110,7,29.143333333333334,14,0.5333591931730023,23,2019,0.489247311827957,20190225,20190225memlal,Memphis, +5,-110
14236,-15,9,0.3103448275862069,29,0.09278350515463918,31,4,miapho,30,25,48,0.4948453608247423,97,16,0.8,20,0.16494845360824742,1,32,02,14,20,121,10,31.82,14,0.5718336483931947,26,2019,0.5412371134020618,20190225,20190225miapho,Miami, -9,-110
14237,35,8,0.25806451612903225,31,0.0963855421686747,23,6,minsac,42,25,42,0.5060240963855421,83,20,0.7142857142857143,28,0.24096385542168675,1,31,02,7,28,112,10,28.323333333333334,22,0.5874947545111204,28,2019,0.5542168674698795,20190225,20190225minsac,Minnesota, -2.5,-110
14238,-5,5,0.17857142857142858,28,0.04807692307692308,29,8,nopphi,40,25,44,0.4230769230769231,104,17,0.7083333333333334,24,0.16346153846153846,1,34,02,14,19,110,15,29.089999999999996,13,0.4800977653631285,27,2019,0.44711538461538464,20190225,20190225nopphi,New Orleans, -1,-110
14239,45,13,0.4642857142857143,28,0.14772727272727273,28,4,denokc,36,26,41,0.4659090909090909,88,26,0.7428571428571429,35,0.29545454545454547,1,18,02,11,28,121,9,30.653333333333336,18,0.5851063829787234,41,2019,0.5397727272727273,20190226,20190226denokc,Denver, -3.5,-110
14240,25,7,0.2916666666666667,24,0.07865168539325842,17,7,nykorl,37,26,38,0.42696629213483145,89,25,0.78125,32,0.2808988764044944,1,48,02,14,15,108,11,18.23,10,0.5238649592549476,12,2019,0.46629213483146065,20190226,20190226nykorl,New York, +6.5,-110
14241,115,18,0.46153846153846156,39,0.18,33,7,torbos,39,26,48,0.48,100,9,0.6428571428571429,14,0.09,1,17,02,9,25,123,7,24.973333333333336,8,0.5793142426525999,44,2019,0.57,20190226,20190226torbos,Toronto, -3.5,-110
14242,40,12,0.41379310344827586,29,0.1111111111111111,32,6,atlmin,47,27,46,0.42592592592592593,108,27,0.84375,32,0.25,1,41,02,18,25,131,1,30.356666666666673,12,0.5365334207077327,20,2019,0.48148148148148145,20190227,20190227atlmin,Atlanta, +4.5,-110
14243,-49,8,0.22857142857142856,35,0.06611570247933884,23,5,bospor,41,27,60,0.49586776859504134,121,9,0.75,12,0.0743801652892562,1,25,02,9,25,137,6,35.46333333333333,24,0.5424453595185302,36,2019,0.5289256198347108,20190227,20190227bospor,Boston, -3,-110
14244,-45,8,0.22857142857142856,35,0.09411764705882353,20,3,brkwas,34,27,39,0.4588235294117647,85,30,0.7692307692307693,39,0.35294117647058826,1,30,02,7,27,116,7,22.6,16,0.5677368833202819,32,2019,0.5058823529411764,20190227,20190227brkwas,Brooklyn, -4.5,-110
14245,-25,12,0.36363636363636365,33,0.14457831325301204,25,5,chohou,40,27,39,0.46987951807228917,83,23,0.8518518518518519,27,0.27710843373493976,1,32,02,8,22,113,9,33.77333333333333,18,0.5954890387858348,28,2019,0.5421686746987951,20190227,20190227chohou,Charlotte, +4,-110
14246,45,16,0.43243243243243246,37,0.19753086419753085,27,1,dalind,32,27,40,0.49382716049382713,81,14,0.6086956521739131,23,0.1728395061728395,1,34,02,10,22,110,11,32.07000000000001,15,0.6035996488147497,26,2019,0.5925925925925926,20190227,20190227dalind,Dallas, PK,-110
14247,30,8,0.32,25,0.0851063829787234,37,8,lalnop,33,27,49,0.5212765957446809,94,19,0.6129032258064516,31,0.20212765957446807,1,31,02,6,22,125,7,36.983333333333334,8,0.5806391675956893,29,2019,0.5638297872340425,20190227,20190227lalnop,L.A. Lakers, -4.5,-110
14248,-10,9,0.3333333333333333,27,0.09574468085106383,25,5,memchi,34,27,41,0.43617021276595747,94,16,0.8888888888888888,18,0.1702127659574468,1,38,02,12,17,107,7,31.796666666666663,16,0.5249215070643642,24,2019,0.48404255319148937,20190227,20190227memchi,Memphis, -2.5,-110
14249,5,18,0.43902439024390244,41,0.21686746987951808,20,6,miagsw,36,27,42,0.5060240963855421,83,24,0.8,30,0.2891566265060241,1,33,02,12,31,126,4,30.696666666666665,13,0.6548856548856549,26,2019,0.6144578313253012,20190227,20190227miagsw,Miami, +8.5,-110
14250,-5,12,0.36363636363636365,33,0.1016949152542373,30,6,sacmil,43,27,53,0.4491525423728814,118,22,0.7333333333333333,30,0.1864406779661017,1,29,02,15,19,140,6,38.82666666666667,8,0.5335365853658537,31,2019,0.5,20190227,20190227sacmil,Sacramento, +5,-110
14251,60,9,0.5294117647058824,17,0.1111111111111111,24,7,sasdet,48,27,42,0.5185185185185185,81,12,0.7058823529411765,17,0.14814814814814814,1,29,02,7,11,105,3,28.983333333333338,10,0.5933544303797468,33,2019,0.5740740740740741,20190227,20190227sasdet,San Antonio, -4,-110
14252,30,11,0.3235294117647059,34,0.11956521739130435,22,12,utalac,42,27,38,0.41304347826086957,92,24,0.75,32,0.2608695652173913,1,26,02,14,23,111,9,30.6,16,0.5231900452488688,33,2019,0.47282608695652173,20190227,20190227utalac,Utah, -8.5,-110
14253,-35,7,0.28,25,0.0707070707070707,25,5,denuta,39,28,40,0.40404040404040403,99,17,0.7083333333333334,24,0.1717171717171717,1,18,02,16,23,104,6,31.110000000000003,12,0.4746257758305951,42,2019,0.4393939393939394,20190228,20190228denuta,Denver, -6,-110
14254,15,19,0.41304347826086957,46,0.24675324675324675,22,5,houmia,28,28,38,0.4935064935064935,77,26,0.9285714285714286,28,0.33766233766233766,1,25,02,8,21,121,6,33.626666666666665,15,0.6773399014778325,36,2019,0.6168831168831169,20190228,20190228houmia,Houston, -9,-110
14255,35,16,0.5925925925925926,27,0.19047619047619047,35,11,indmin,27,28,40,0.47619047619047616,84,26,0.8387096774193549,31,0.30952380952380953,1,22,02,8,21,122,8,29.046666666666663,11,0.6247439573945105,40,2019,0.5714285714285714,20190228,20190228indmin,Indiana, -4,-110
14256,-35,11,0.34375,32,0.11578947368421053,26,3,nykcle,26,28,46,0.4842105263157895,95,15,0.6521739130434783,23,0.15789473684210525,1,48,02,14,28,118,4,24.236666666666665,8,0.5612633181126332,13,2019,0.5421052631578948,20190228,20190228nykcle,New York, -3,-110
14257,-20,8,0.2962962962962963,27,0.09195402298850575,28,3,okcphi,36,28,38,0.4367816091954023,87,20,0.7142857142857143,28,0.22988505747126436,1,22,02,8,18,104,5,32.769999999999996,12,0.5235602094240838,38,2019,0.4827586206896552,20190228,20190228okcphi,Oklahoma City, -8,-110
14258,35,11,0.3548387096774194,31,0.12359550561797752,24,9,orlgsw,44,28,40,0.449438202247191,89,12,0.8,15,0.1348314606741573,1,34,02,9,14,103,2,29.616666666666667,15,0.5387029288702929,28,2019,0.5112359550561798,20190228,20190228orlgsw,Orlando, +6,-110
14259,-35,22,0.36666666666666664,60,0.17886178861788618,33,8,atlchi,50,01,61,0.4959349593495935,123,17,0.68,25,0.13821138211382114,1,41,03,9,34,161,11,35.03,20,0.6007462686567164,21,2019,0.5853658536585366,20190301,20190301atlchi,Atlanta, -3.5,-110
14260,55,10,0.2857142857142857,35,0.10638297872340426,26,3,boswas,35,01,42,0.44680851063829785,94,13,0.7647058823529411,17,0.13829787234042554,1,25,03,11,18,107,12,30.380000000000003,12,0.5271974773354355,37,2019,0.5,20190301,20190301boswas,Boston, -9.5,-110
14261,-55,10,0.3125,32,0.11627906976744186,27,5,brkcho,30,01,44,0.5116279069767442,86,14,0.7777777777777778,18,0.16279069767441862,1,31,03,7,19,112,2,24.189999999999998,15,0.596252129471891,32,2019,0.5697674418604651,20190301,20190301brkcho,Brooklyn, -3.5,-110
14262,-55,13,0.325,40,0.13541666666666666,29,4,lalmil,32,01,46,0.4791666666666667,96,15,0.8333333333333334,18,0.15625,1,31,03,8,21,120,4,35.6,9,0.5773672055427251,30,2019,0.546875,20190301,20190301lalmil,L.A. Lakers, +4.5,-110
14263,-79,13,0.3333333333333333,39,0.11607142857142858,31,3,phonop,34,01,49,0.4375,112,24,0.8571428571428571,28,0.21428571428571427,1,51,03,16,23,135,21,29.876666666666665,23,0.542953667953668,11,2019,0.4955357142857143,20190301,20190301phonop,Phoenix, +4.5,-110
14264,-35,6,0.2857142857142857,21,0.06451612903225806,27,8,saclac,38,01,41,0.44086021505376344,93,21,0.84,25,0.22580645161290322,1,30,03,8,25,109,6,33.876666666666665,8,0.5240384615384616,31,2019,0.4731182795698925,20190301,20190301saclac,Sacramento, -2.5,-110
14265,10,10,0.35714285714285715,28,0.12345679012345678,29,6,torpor,30,01,45,0.5555555555555556,81,19,0.9047619047619048,21,0.2345679012345679,1,17,03,2,17,119,9,33.13333333333333,14,0.6593528368794327,45,2019,0.6172839506172839,20190301,20190301torpor,Toronto, -5,-110
14266,-180,13,0.38235294117647056,34,0.16455696202531644,15,1,cledet,24,02,27,0.34177215189873417,79,26,0.8125,32,0.3291139240506329,1,47,03,9,19,93,7,26.790000000000003,12,0.49957026214009453,15,2019,0.4240506329113924,20190302,20190302cledet,Cleveland, +6,-110
14267,-150,7,0.175,40,0.08235294117647059,17,5,dalmem,30,02,26,0.3058823529411765,85,22,0.6666666666666666,33,0.25882352941176473,1,34,03,13,23,81,9,26.160000000000004,10,0.4069533762057878,27,2019,0.34705882352941175,20190302,20190302dalmem,Dallas, -5,-110
14268,-40,9,0.28125,32,0.09782608695652174,25,7,dennop,34,02,39,0.42391304347826086,92,25,0.8620689655172413,29,0.2717391304347826,1,19,03,10,22,112,13,29.523333333333333,16,0.5345551737304315,42,2019,0.47282608695652173,20190302,20190302dennop,Denver, -13,-110
14269,-25,7,0.25925925925925924,27,0.09090909090909091,31,6,indorl,33,02,42,0.5454545454545454,77,21,0.875,24,0.2727272727272727,1,22,03,3,17,112,5,32.59,11,0.6395614435815441,41,2019,0.5909090909090909,20190302,20190302indorl,Indiana, -4.5,-110
14270,145,14,0.4117647058823529,34,0.15555555555555556,36,9,miabrk,46,02,44,0.4888888888888889,90,15,0.6818181818181818,22,0.16666666666666666,1,34,03,11,19,117,5,30.309999999999995,11,0.5868780096308186,27,2019,0.5666666666666667,20190302,20190302miabrk,Miami, -4,-110
14271,-15,14,0.45161290322580644,31,0.16091954022988506,26,3,phigsw,35,02,39,0.4482758620689655,87,25,0.8620689655172413,29,0.28735632183908044,1,22,03,11,25,117,6,34.60333333333333,21,0.5864073777064955,40,2019,0.5287356321839081,20190302,20190302phigsw,Philadelphia, +4.5,-110
14272,45,6,0.23076923076923078,26,0.07894736842105263,21,8,pholal,32,02,39,0.5131578947368421,76,34,0.85,40,0.4473684210526316,1,51,03,9,22,118,7,29.866666666666664,10,0.6303418803418804,12,2019,0.5526315789473685,20190302,20190302pholal,Phoenix, +6.5,-110
14273,58,8,0.42105263157894735,19,0.08602150537634409,15,6,sasokc,41,02,45,0.4838709677419355,93,19,0.7037037037037037,27,0.20430107526881722,1,29,03,11,20,117,8,30.046666666666663,12,0.5577803203661328,34,2019,0.5268817204301075,20190302,20190302sasokc,San Antonio, -3.5,-115
14274,20,12,0.41379310344827586,29,0.125,22,7,utamil,37,02,44,0.4583333333333333,96,15,0.5769230769230769,26,0.15625,1,26,03,16,23,115,13,28.423333333333336,13,0.5351824274013403,35,2019,0.5208333333333334,20190302,20190302utamil,Utah, -3.5,-110
14275,-55,8,0.2857142857142857,28,0.1038961038961039,23,0,boshou,36,03,37,0.4805194805194805,77,22,0.7586206896551724,29,0.2857142857142857,1,25,03,8,23,104,7,30.98333333333333,13,0.5793226381461676,38,2019,0.5324675324675324,20190303,20190303boshou,Boston, -2.5,-110
14276,-25,8,0.2962962962962963,27,0.08695652173913043,25,5,chiatl,33,03,47,0.5108695652173914,92,16,0.7619047619047619,21,0.17391304347826086,1,45,03,9,20,118,6,25.983333333333338,14,0.5827736072698538,18,2019,0.5543478260869565,20190303,20190303chiatl,Chicago, -4,-110
14277,-50,14,0.42424242424242425,33,0.1686746987951807,25,5,chopor,31,03,37,0.4457831325301205,83,20,0.8695652173913043,23,0.24096385542168675,1,33,03,4,21,108,7,29.483333333333338,12,0.5798969072164948,29,2019,0.5301204819277109,20190303,20190303chopor,Charlotte, +3,-110
14278,70,14,0.32558139534883723,43,0.1686746987951807,20,2,cleorl,35,03,36,0.43373493975903615,83,21,0.9130434782608695,23,0.25301204819277107,1,48,03,9,15,107,7,28.586666666666666,11,0.5745274914089347,15,2019,0.5180722891566265,20190303,20190303cleorl,Cleveland, +6,-110
